dialogue,person_scene,series,episode,episode_name_only
 You could have offered me a ride home. ,Sheldon,1.0,9.0,The Cooper-Hofstadter Polarization
 You’re lucky I didn’t run you over. ,Leonard,1.0,9.0,The Cooper-Hofstadter Polarization
" I really don’t understand what you’re so unhappy about, you begged me to come, I came, there’s just no pleasing you. ",Sheldon,1.0,9.0,The Cooper-Hofstadter Polarization
" You’re right, I’m the problem, I’m the one that needs help. ",Leonard,1.0,9.0,The Cooper-Hofstadter Polarization
" Well that’s not much of an apology, but I’ll take it. ",Sheldon,1.0,9.0,The Cooper-Hofstadter Polarization
 You are not Isaac Newton.,Leonard,1.0,9.0,The Cooper-Hofstadter Polarization
" No, no that’s true, gravity would have been apparent to me without the apple. ",Sheldon,1.0,9.0,The Cooper-Hofstadter Polarization
 You cannot possibly be that arrogant.,Leonard,1.0,9.0,The Cooper-Hofstadter Polarization
" You continue to underestimate me, my good man. ",Sheldon,1.0,9.0,The Cooper-Hofstadter Polarization
 What? ,Leonard,1.0,9.0,The Cooper-Hofstadter Polarization
" Now, who would do that?",Sheldon,1.0,9.0,The Cooper-Hofstadter Polarization
" That would be me. Hey, check it out, it’s a featured video. (The watch). ",Howard,1.0,9.0,The Cooper-Hofstadter Polarization
 Oh jeez. Is this suit really look that bad?,Leonard,1.0,9.0,The Cooper-Hofstadter Polarization
" Forget your suit, look at my arms waving, I’m like a flamingo on Ritalin. ",Sheldon,1.0,9.0,The Cooper-Hofstadter Polarization
" Howard, would you like to explain to me why your facebook page has a picture of me sleeping on your shoulder captioned “Me and my Girlfriend?”",(entering),1.0,9.0,The Cooper-Hofstadter Polarization
" Uh-oh, here comes “the talk.” ",Howard,1.0,9.0,The Cooper-Hofstadter Polarization
" Captioned “Somewhere in China”, two Chinese students watch the video on their computer. ",Scene,1.0,9.0,The Cooper-Hofstadter Polarization
 What losers. ,captions),1.0,9.0,The Cooper-Hofstadter Polarization
 Yeah. Gigantic American geeks. (The lights flicker),two,1.0,9.0,The Cooper-Hofstadter Polarization
  Who’s doing that? ,one,1.0,9.0,The Cooper-Hofstadter Polarization
" Someone from Pasadena, California named… “Wolowizard.” ",two,1.0,9.0,The Cooper-Hofstadter Polarization
 Stop it.,down),1.0,9.0,The Cooper-Hofstadter Polarization
" You hit me. You saw him, he hit me.",Sheldon,1.0,9.0,The Cooper-Hofstadter Polarization
 You were trying to blow up my head.,Leonard,1.0,9.0,The Cooper-Hofstadter Polarization
 So it was working.,Sheldon,1.0,9.0,The Cooper-Hofstadter Polarization
" Oh. You know you can just get one of those universal remotes at Radio Shack, they’re really cheap.",Penny,1.0,9.0,The Cooper-Hofstadter Polarization
" No, no, no, you don’t get it, um, Howard, enable public access. ",Leonard,1.0,9.0,The Cooper-Hofstadter Polarization
 Public access enabled. (They all stare around for a moment in silence.),Howard,1.0,9.0,The Cooper-Hofstadter Polarization
" Boy, that’s brilliant, but I’ll see you.",Penny,1.0,9.0,The Cooper-Hofstadter Polarization
" No, hang on, hang on. (The lamp goes off and on again.) See! ",Leonard,1.0,9.0,The Cooper-Hofstadter Polarization
 Excuse me. Is there anything you’d like to apologise for?,Leonard,1.0,9.0,The Cooper-Hofstadter Polarization
 Yes. I’m sorry I tried to blow up your head. It was uncalled for. ,Sheldon,1.0,9.0,The Cooper-Hofstadter Polarization
 You won’t believe this.,Raj),1.0,9.0,The Cooper-Hofstadter Polarization
 Somebody got the whole thing on a cell phone and put it on youtube. ,Raj,1.0,9.0,The Cooper-Hofstadter Polarization
 Awesome!,Together,1.0,9.0,The Cooper-Hofstadter Polarization
 I’m with you. I just have to make sure if I’m a synthetic human I’d still be Jewish. I promised my mother. ,Howard,1.0,9.0,The Cooper-Hofstadter Polarization
 I suppose you could have your android penis circumcised. But that’s something your Rabbi would have to discuss with the manufacturers. ,Raj,1.0,9.0,The Cooper-Hofstadter Polarization
 Not to mention you’d have to power down on Saturdays. ,Sheldon,1.0,9.0,The Cooper-Hofstadter Polarization
" Sheldon, why is this letter in the trash? ",Leonard,1.0,9.0,The Cooper-Hofstadter Polarization
" Well, there’s always the possibility that a trash can spontaneously formed around the letter, but Occam’s Razor would suggest that someone threw it out. ",Sheldon,1.0,9.0,The Cooper-Hofstadter Polarization
 It’s from the Institute for Experimental Physics. They want us to present our paper on the properties of super solids at the topical conference on Bowes-Einstein condensates. ,Leonard,1.0,9.0,The Cooper-Hofstadter Polarization
 I know. I read it before I threw it out. ,Sheldon,1.0,9.0,The Cooper-Hofstadter Polarization
" No problem, turning it down. (Using mouse again) San Francisco, Lisbon, Halifax (the music gets quieter) et voila. ",Howard,1.0,9.0,The Cooper-Hofstadter Polarization
" Okay, thanks.",Penny,1.0,9.0,The Cooper-Hofstadter Polarization
" Hang on, hang on, do you not realise what we just did.",Leonard,1.0,9.0,The Cooper-Hofstadter Polarization
" Yeah, you turned your stereo down with your laptop. ",Penny,1.0,9.0,The Cooper-Hofstadter Polarization
 Forget the parties? What a nerd. ,Howard,1.0,9.0,The Cooper-Hofstadter Polarization
 Are there any other honours I’ve gotten that I don’t know about? Did UPS drop off a Nobel Prize with my name on it?,Leonard,1.0,9.0,The Cooper-Hofstadter Polarization
" Leonard, please don’t take this the wrong way, but the day you win a Nobel Prize, is the day I begin my research on the drag co-efficient of tassles on flying carpets. ",Sheldon,1.0,9.0,The Cooper-Hofstadter Polarization
 Hoo-hoo-hoo. The only thing missing from that insult was “yo mamma.” ,Raj,1.0,9.0,The Cooper-Hofstadter Polarization
" I’ve got one, hey Leonard, your mamma’s research methodology is so flawed….",Howard,1.0,9.0,The Cooper-Hofstadter Polarization
 No.,Penny,1.0,9.0,The Cooper-Hofstadter Polarization
" Someone in Sezchuan province, China is using his computer to turn our lights on and off. ",Sheldon,1.0,9.0,The Cooper-Hofstadter Polarization
" Huh, well that’s handy. Um, here’s a question, why? ",Penny,1.0,9.0,The Cooper-Hofstadter Polarization
 Because we can. (There is a loud noise),together,1.0,9.0,The Cooper-Hofstadter Polarization
 They found the remote controlled cars.,Sheldon,1.0,9.0,The Cooper-Hofstadter Polarization
" Well, wait, wait, what’s on top of them. ",Penny,1.0,9.0,The Cooper-Hofstadter Polarization
 Who’s running the red Corvette?,Leonard,1.0,9.0,The Cooper-Hofstadter Polarization
 That would be me. ,Howard,1.0,9.0,The Cooper-Hofstadter Polarization
" The same, clearing up.",Scene,1.0,9.0,The Cooper-Hofstadter Polarization
" You know, in the future, when we’re disembodied brains in jars, we’re going to look back on this as eight hours well wasted. ",Sheldon,1.0,9.0,The Cooper-Hofstadter Polarization
 I don’t want to be in a jar. I want my brain in an android body. Eight feet tall and ripped. ,Raj,1.0,9.0,The Cooper-Hofstadter Polarization
" The apartment, Leonard is attaching something to a lamp.",Scene,1.0,9.0,The Cooper-Hofstadter Polarization
" Okay, the X10s are online.",Leonard,1.0,9.0,The Cooper-Hofstadter Polarization
" Gentlemen, I am now about to send a signal from this laptop through our local ISP, racing down fibre-optic cable at the speed of light to San Francisco, bouncing off a satellite in geosynchronous orbit to Lisbon, Portugal, where the data packets will be handed off to submerged transatlantic cables terminating in Halifax, Nova-Scotia, and transferred across the continent via microwave relays back to our ISP and the X10 receiver attached to this (clicks mouse, lamp switches on) lamp. (The others cheer and clap). ",Howard,1.0,9.0,The Cooper-Hofstadter Polarization
" Look at me, look at me, I’ve got goosebumps. ",Sheldon,1.0,9.0,The Cooper-Hofstadter Polarization
 Are we ready on the stereo? ,Howard,1.0,9.0,The Cooper-Hofstadter Polarization
 That’s very true. ,Leonard,1.0,10.0,The Loobenfeld Decay
" No, I imagine if you were going to kill me you’d have done it a long time ago. ",Sheldon,1.0,10.0,The Loobenfeld Decay
" Sheldon, are you worried about your safety.",Leonard,1.0,10.0,The Loobenfeld Decay
" So, lack of a physiological response while lying is characteristic of a violent sociopath. ",Sheldon,1.0,10.0,The Loobenfeld Decay
 So?,Leonard,1.0,10.0,The Loobenfeld Decay
" Okay, then riddle me this. Assuming all the good Terminators were originally evil Terminators created by Skynet but then reprogrammed by the future John Connor, why would Skynet, an artificial computer intelligence, bother to create a petite hot 17 year-old killer robot?",Sheldon,1.0,10.0,The Loobenfeld Decay
" See, the liquid metal Terminators were created in the future by Skynet, and Skynet was developed by Miles Dyson, but that future no longer exists, due to Dyson’s death in Terminator 2.",Leonard,1.0,10.0,The Loobenfeld Decay
 The downstairs lobby.,Scene,1.0,10.0,The Loobenfeld Decay
" Oh, too bad, well, I got to get to rehearsal, see you guys. ",Penny,1.0,10.0,The Loobenfeld Decay
" No, it’s this Friday, at eight. ",Leonard,1.0,10.0,The Loobenfeld Decay
 I think that’s a week from Tuesday at six. ,Sheldon,1.0,10.0,The Loobenfeld Decay
" Because…. uh, Friday, we are attending a symposium on molecular positronium.",Leonard,1.0,10.0,The Loobenfeld Decay
 No.,Together,1.0,10.0,The Loobenfeld Decay
" It’s this Friday at eight, you guys want to come?",Penny,1.0,10.0,The Loobenfeld Decay
 No you don’t. He doesn’t.,Leonard,1.0,10.0,The Loobenfeld Decay
 You could have told her the truth.,Sheldon,1.0,10.0,The Loobenfeld Decay
 What was I supposed to say. ,Leonard,1.0,10.0,The Loobenfeld Decay
 I’m uncomfortable having been included in your lie to Penny. ,Sheldon,1.0,10.0,The Loobenfeld Decay
" Sheldon, what is it? ",Leonard,1.0,10.0,The Loobenfeld Decay
" Never mind. I clearly woke you up in the middle of a REM cycle, you’re in no state to talk.",Sheldon,1.0,10.0,The Loobenfeld Decay
 I have a conclusion based on an observation.,Sheldon,1.0,10.0,The Loobenfeld Decay
" Alright, remember when I auditioned for that workshop production of Rent, but I didn’t get it and I couldn’t figure out why?",Penny,1.0,10.0,The Loobenfeld Decay
" Believe it or not, personal growth. What happened?",Leonard,1.0,10.0,The Loobenfeld Decay
 What was that?,Penny,1.0,10.0,The Loobenfeld Decay
 I highly doubt that. Go away. (Long pause). Are you still out there? ,Leonard,1.0,10.0,The Loobenfeld Decay
 It’s important.,Sheldon,1.0,10.0,The Loobenfeld Decay
 It’s two o’clock in the morning,Leonard,1.0,10.0,The Loobenfeld Decay
 I need to speak to you.,Sheldon,1.0,10.0,The Loobenfeld Decay
 What?,Leonard,1.0,10.0,The Loobenfeld Decay
" (Knock, knock, knock, knock) Leonard, (Knock, knock, knock, knock) Leonard, (Knock, knock, knock, knock) Leonard…",Sheldon,1.0,10.0,The Loobenfeld Decay
 Outside Leonard’s bedroom. ,Scene,1.0,10.0,The Loobenfeld Decay
" (Knock, knock, knock, knock) Leonard, (Knock, knock, knock, knock) Leonard, (Knock, knock, knock, knock) Leonard, (Knock, knock, knock, knock) Leonard, (Knock, knock, knock, knock)….. ",Sheldon,1.0,10.0,The Loobenfeld Decay
 Leonard’s bedroom. ,Scene,1.0,10.0,The Loobenfeld Decay
" When we played chess earlier, you were terrific and I can’t wait to play you again. Goodnight. ",Sheldon,1.0,10.0,The Loobenfeld Decay
 Yes.,Leonard,1.0,10.0,The Loobenfeld Decay
" Oh, alright. Leonard.",Sheldon,1.0,10.0,The Loobenfeld Decay
" And you did it so casually, no rapid breathing, no increase in perspiration.",Sheldon,1.0,10.0,The Loobenfeld Decay
" Yes, I did. ",Leonard,1.0,10.0,The Loobenfeld Decay
 You just lied to Penny.,Sheldon,1.0,10.0,The Loobenfeld Decay
 See you. (Penny exits singing) ,Leonard,1.0,10.0,The Loobenfeld Decay
" I couldn’t say that, I would have to say, you were terrific and I can’t wait to hear you sing again. ",Leonard,1.0,10.0,The Loobenfeld Decay
" I would suggest something to the effect of, singing is neither an appropriate vocation nor avocation for you, and if you disagree, I’d recommend you have a CAT scan, to look for a tumour pressing on the cognitive processing centre of your brain.",Sheldon,1.0,10.0,The Loobenfeld Decay
 And what would I have said afterwards? ,Leonard,1.0,10.0,The Loobenfeld Decay
 Then I suppose you could have agreed to go. ,Sheldon,1.0,10.0,The Loobenfeld Decay
 Yes.,Leonard,1.0,10.0,The Loobenfeld Decay
 Is that a relevant factor? ,Sheldon,1.0,10.0,The Loobenfeld Decay
 That would have hurt her feelings. ,Leonard,1.0,10.0,The Loobenfeld Decay
 Well imagine how I’m feeling. ,Penny,1.0,10.0,The Loobenfeld Decay
" He lied, and I’m feeling very uncomfortable about it.",Sheldon,1.0,10.0,The Loobenfeld Decay
" Wait, what?",Penny,1.0,10.0,The Loobenfeld Decay
" Yes, well, he lied.",Sheldon,1.0,10.0,The Loobenfeld Decay
 I remember symposium.,Penny,1.0,10.0,The Loobenfeld Decay
" What, what, what, what, what? ",room),1.0,10.0,The Loobenfeld Decay
" You’re right, it can wait until morning. ",Sheldon,1.0,10.0,The Loobenfeld Decay
 What? ,door),1.0,10.0,The Loobenfeld Decay
 Yes. ,Sheldon,1.0,10.0,The Loobenfeld Decay
" (Knock, knock, knock, knock) Penny, (Knock, knock, knock, knock) Penny, (Knock, knock, knock, knock) Penny, (door opens) Good morning.",Sheldon,1.0,10.0,The Loobenfeld Decay
 Outside Penny’s door. ,Scene,1.0,10.0,The Loobenfeld Decay
" Well, sir, my trousers will not be igniting today. ",Sheldon,1.0,10.0,The Loobenfeld Decay
" Simple. If she were to log on to www.socalphysicsgroup.org/activities/other, click on upcoming events, scroll down to seminars, download the pdf schedule, and look for the seminar on molecular positronium, well then, bippidy-boppidy-boo, our pants are metaphorically on fire. ",Sheldon,1.0,10.0,The Loobenfeld Decay
 How?,Leonard,1.0,10.0,The Loobenfeld Decay
" I was analysing our lie, and I believe we’re in danger of Penny seeing through the ruse.",Sheldon,1.0,10.0,The Loobenfeld Decay
 Oooaw. This would be so much easier if I were a violent sociopath. (Opening door) What?,Leonard,1.0,10.0,The Loobenfeld Decay
" Well, first of all, your lie was laughably transparent, where mine is exquisitely convoluted. While you were sleeping I was weaving an un-unravelable web. ",Sheldon,1.0,10.0,The Loobenfeld Decay
" I don’t get it, I already told her a lie, why replace it with a different lie?",Leonard,1.0,10.0,The Loobenfeld Decay
" No, I made him up. I think you’d call him Lee. ",Sheldon,1.0,10.0,The Loobenfeld Decay
 Do you have a cousin Leopold.,Leonard,1.0,10.0,The Loobenfeld Decay
" Details, Leonard, the success or failure of our deceitful enterprise turns on details. ",Sheldon,1.0,10.0,The Loobenfeld Decay
 Well now you are.,Leonard,1.0,10.0,The Loobenfeld Decay
 I was not aware of that. ,Sheldon,1.0,10.0,The Loobenfeld Decay
" It’s the social protocol, it’s what you do when you have a friend who’s proud of something they really suck at. ",Leonard,1.0,10.0,The Loobenfeld Decay
 Why? ,Sheldon,1.0,10.0,The Loobenfeld Decay
" Oh, I’m getting a bad feeling. ",Leonard,1.0,10.0,The Loobenfeld Decay
" She was going to see through your lie eventually, so I told her that you were lying to protect me. ",Sheldon,1.0,10.0,The Loobenfeld Decay
" I’m sorry, I’m not seeing the help.",Leonard,1.0,10.0,The Loobenfeld Decay
 To help you. ,Sheldon,1.0,10.0,The Loobenfeld Decay
" You told her I lied, why would you tell her I lied?",Leonard,1.0,10.0,The Loobenfeld Decay
 The living room. ,Scene,1.0,10.0,The Loobenfeld Decay
 Hungry? Tired? I’m sorry this really isn’t my strong suit. ,Sheldon,1.0,10.0,The Loobenfeld Decay
 Un-unravelable. ,Sheldon,1.0,10.0,The Loobenfeld Decay
" So she’s expecting me to lie about going to a symposium in Pasadena, when in actuality we’re pretending to go to a drug intervention in Long Beach? ",Leonard,1.0,10.0,The Loobenfeld Decay
" That’s the best part, you don’t have to, see I told Penny that you would be embarrassed, if you knew that she found out that you had lied, so she’s agreed to operate as if the original lie was still in force. ",Sheldon,1.0,10.0,The Loobenfeld Decay
 I don’t know. How am I supposed to remember all of this.,Leonard,1.0,10.0,The Loobenfeld Decay
" For a noble purpose, to spare me the social embarrassment of having a drug-addled first cousin, which I’m assuming is embarrassing, yes?",Sheldon,1.0,10.0,The Loobenfeld Decay
 Remember how Leonard told you we couldn’t come to your performance because we were attending a symposium on molecular positronium?,Sheldon,1.0,10.0,The Loobenfeld Decay
 What do you want?,Penny,1.0,10.0,The Loobenfeld Decay
" Of course I do. My watch is linked to the atomic clock in Boulder, Colorado. It’s accurate to one tenth of a second. But as I’m saying this it occurs to me that once again your question may have been rhetorical.",Sheldon,1.0,10.0,The Loobenfeld Decay
 Do you have any idea what time it is? ,Penny,1.0,10.0,The Loobenfeld Decay
" Oh, come on!",Leonard,1.0,10.0,The Loobenfeld Decay
" No, of course not, there’s no cousin Leo, there’s no intervention, focus Leonard.",Sheldon,1.0,10.0,The Loobenfeld Decay
 We’re going to Long Beach?,Leonard,1.0,10.0,The Loobenfeld Decay
" Ah, because it’s in Long Beach, and I don’t drive. ",Sheldon,1.0,10.0,The Loobenfeld Decay
" Okay, why would I go to a drug intervention for your cousing.",Leonard,1.0,10.0,The Loobenfeld Decay
" Yes, if she googles Leopold Houston she’ll find a facebook page, an online blog depicting his descent into drug use, and a desperate yet hopeful listing on e-harmony.com.",Sheldon,1.0,10.0,The Loobenfeld Decay
 Un-unravelable?,Leonard,1.0,10.0,The Loobenfeld Decay
" Howard, I’m sorry… we’re… we’re",Leonard,1.0,10.0,The Loobenfeld Decay
" Wait a minute, Farminfarmian is speaking and you’re Bogarding the symposium. ",Howard,1.0,10.0,The Loobenfeld Decay
" Well, uh, Penny is on her way to perform in a one night showcase production of Rent, which we are unable to attend because we are going to a symposium on molecular positronium, given by Dr Emile Farminfarmian.",Sheldon,1.0,10.0,The Loobenfeld Decay
 Okay. So what’s up? ,Howard,1.0,10.0,The Loobenfeld Decay
 Uh-huh!,Penny,1.0,10.0,The Loobenfeld Decay
 What’s important?,Leonard,1.0,10.0,The Loobenfeld Decay
" Yea, who most people call Leo, but he also answers to Lee, remember that, it’s important. ",Sheldon,1.0,10.0,The Loobenfeld Decay
 Your cousin Leopold?,Leonard,1.0,10.0,The Loobenfeld Decay
" Hunger? Indigestion, I’m sorry I’m really not very good at this. Anyway, Penny now believes that on Friday night, we’re going to participate in my cousin Leopold’s drug intervention. ",Sheldon,1.0,10.0,The Loobenfeld Decay
" It’s okay, Leonard (hugs him.)",Penny,1.0,10.0,The Loobenfeld Decay
 I don’t know what to say. ,Leonard,1.0,10.0,The Loobenfeld Decay
" You know, I got to tell you, a lot of friends would let their friend go alone, but that’s not who you are, you are the kind of guy who stands by a friend when… when he has a symposium to go to. ",Penny,1.0,10.0,The Loobenfeld Decay
" Oh, well, thankyou.",Leonard,1.0,10.0,The Loobenfeld Decay
 Thanks. I just wanted to come by and wish you guys luck with your symposium. ,Penny,1.0,10.0,The Loobenfeld Decay
" Oh hey Penny, wow, look at you, all ready for your showcase, you look great.",door),1.0,10.0,The Loobenfeld Decay
 The apartment.,Scene,1.0,10.0,The Loobenfeld Decay
" Alright you guys, good luck.",Penny,1.0,10.0,The Loobenfeld Decay
" Oh, another hug, thank you.",Leonard,1.0,10.0,The Loobenfeld Decay
" No, look, Sheldon’s cousin Leo escaped rehab, and he’s in a Motel 8 at Long Beach, the whole family’s going out for an intervention. Leonard is driving Sheldon down there to help him through this because he’s such a good man.",Penny,1.0,10.0,The Loobenfeld Decay
" No, I’m lost too, I think she skipped a step. ",ear),1.0,10.0,The Loobenfeld Decay
" Hah, yeah! Because he didn’t want Sheldon to be embarrassed, and there is nothing to be embarrassed okay, every family in America has a relative holed up in a garage somewhere huffing paint thinner.",Penny,1.0,10.0,The Loobenfeld Decay
 You still told her I lied.,Leonard,1.0,10.0,The Loobenfeld Decay
" Yes, but, he can relapse if Penny ever invites us to go hear her sing again.",Sheldon,1.0,10.0,The Loobenfeld Decay
 So he goes back into rehab?,Leonard,1.0,10.0,The Loobenfeld Decay
" We just leave the house on Friday night, and we return in the wee hours emotionally wrung out from the work of convincing Leo to go back into rehab.",Sheldon,1.0,10.0,The Loobenfeld Decay
" Okay, sure. I don’t see a problem with that. ",Sheldon,1.0,10.0,The Loobenfeld Decay
" Howard, wait. Sheldon, I think we should tell them.",Penny,1.0,10.0,The Loobenfeld Decay
" No, it’s okay, it’s your Millenium Falcon, you and Chewbacca do whatever you want to do. Me and Princess Leia here will find some other way to spend the evening. ",Howard,1.0,10.0,The Loobenfeld Decay
" Howard, listen…",Leonard,1.0,10.0,The Loobenfeld Decay
 Wow.,Howard,1.0,10.0,The Loobenfeld Decay
 I don’t know what to say.,Leonard,1.0,10.0,The Loobenfeld Decay
" No, no, you’re quark-blocking us. ",Howard,1.0,10.0,The Loobenfeld Decay
" (Knock, knock, knock, knock) Leonard, (Knock, knock, knock, knock) Leonard, (Knock, knock, knock, knock) Leonard…",Sheldon,1.0,10.0,The Loobenfeld Decay
 Leonard’s bedroom. The bedside table is piled with Queen Mary memorabilia.,Scene,1.0,10.0,The Loobenfeld Decay
" Wait, are we really going to Long Beach? ",Leonard,1.0,10.0,The Loobenfeld Decay
" No, no, no, Leonard gets nauseous unless he sits in front, and even then it’s iffy.",Sheldon,1.0,10.0,The Loobenfeld Decay
 Shotgun.,Raj,1.0,10.0,The Loobenfeld Decay
 Uh-huh?,Howard,1.0,10.0,The Loobenfeld Decay
 Uh-huh!,Penny,1.0,10.0,The Loobenfeld Decay
" Oh boy, group hug.",(arriving),1.0,10.0,The Loobenfeld Decay
" Oh, okay, alright, good. ",Leonard,1.0,10.0,The Loobenfeld Decay
 Because Sheldon doesn’t have a drug addicted cousin Leopold. ,Leonard,1.0,10.0,The Loobenfeld Decay
 Why not? ,Raj,1.0,10.0,The Loobenfeld Decay
" No, we’re not going to Long Beach.",Leonard,1.0,10.0,The Loobenfeld Decay
" So, road trip to Long Beach.",Howard,1.0,10.0,The Loobenfeld Decay
 Break a leg. (She leaves),Sheldon,1.0,10.0,The Loobenfeld Decay
" Yeah, uh, break a leg.",Howard,1.0,10.0,The Loobenfeld Decay
 Thanks Penny. ,Leonard,1.0,10.0,The Loobenfeld Decay
 I am Sheldon’s cousin Leo.,Man,1.0,10.0,The Loobenfeld Decay
 Who are you? ,Leonard,1.0,10.0,The Loobenfeld Decay
 Morning. ,man,1.0,10.0,The Loobenfeld Decay
 The living room. Leonard enters in his dressing gown. There is a strange man eating cereal at the kitchen table. ,Scene,1.0,10.0,The Loobenfeld Decay
" Fine. (He leaves. A moment later he comes back.) I’ve hesitated to point this out, but I must now remind you that we are in our current predicament because of your initial and totally inadequate deceit. I’m just trying to clean up after your mess. (Leonard throws a glass ornament at him. He just manages to shut the door in time.) We’ll talk in the morning.",Sheldon,1.0,10.0,The Loobenfeld Decay
 Good for you. ,Sheldon,1.0,10.0,The Loobenfeld Decay
" It’s okay, I do, look, Leonard is helping Sheldon through a family crisis, he made up the whole story about the symposium with Dr Farmin..farm…ian",Penny,1.0,10.0,The Loobenfeld Decay
 Well… I don’t know what to say. ,Leonard,1.0,10.0,The Loobenfeld Decay
" There’s no symposium, Leonard lied to me, isn’t that right Leonard. ",Penny,1.0,10.0,The Loobenfeld Decay
" There is no Leo, how can you say that? ",Leonard,1.0,10.0,The Loobenfeld Decay
 Because Leo is a middle child. ,Sheldon,1.0,10.0,The Loobenfeld Decay
 Why not? ,Leonard,1.0,10.0,The Loobenfeld Decay
" Sadly, it’s not. Substance abuse is a lifelong struggle, but beyond that I have realised that the Leo I described would not have agreed to go to rehab.",Sheldon,1.0,10.0,The Loobenfeld Decay
" What are you talking about, it’s fine, she bought it, it’s over. ",Leonard,1.0,10.0,The Loobenfeld Decay
" No, that’s the least of our worries. I’ve been doing some research on addiction, both the biochemical and behavioural aspects, and I think there’s a problem with the current version of our lie. ",Sheldon,1.0,10.0,The Loobenfeld Decay
" Let it go, Sheldon, the murderer was the first mate whether it makes sense to you or not. ",Leonard,1.0,10.0,The Loobenfeld Decay
 Hi. How did the intervention go.,Penny,1.0,10.0,The Loobenfeld Decay
" Subtextually, of course. (There is a knock on the door.) Just have fun with it. (Opening door.) Morning Penny.",Sheldon,1.0,10.0,The Loobenfeld Decay
" Swell, how do I play genetic predisposition?",Toby,1.0,10.0,The Loobenfeld Decay
" No. We’re going with middle child, and a generic predisposition to inadequate serotonin production.",Sheldon,1.0,10.0,The Loobenfeld Decay
" Sheldon, how about this as my motivation. When I was fourteen years old I was abused in the Philippines by a club footed Navy chaplain.",Toby,1.0,10.0,The Loobenfeld Decay
 I’m game.,Howard,1.0,10.0,The Loobenfeld Decay
 Sounds fun.,Raj,1.0,10.0,The Loobenfeld Decay
" It’s a very nice community. The Queen Mary is docked there, once the largest ocean liner in the world, it’s now a hotel and restaurant where they host a surprisingly gripping murder mystery dinner. ",Sheldon,1.0,10.0,The Loobenfeld Decay
" Oh, too bad. I’ve always wanted to go to Long Beach. ",Raj,1.0,10.0,The Loobenfeld Decay
" I’m sorry, Leonard, this is Toby Loobenfeld, he’s a research assistant in the particle physics lab, but he also minored in theatre at MIT.",Sheldon,1.0,10.0,The Loobenfeld Decay
 Sheldon?,Leonard,1.0,10.0,The Loobenfeld Decay
" For your information, this is all based on solid research, stick with the character profile I wrote for you. ",Sheldon,1.0,10.0,The Loobenfeld Decay
" Oh, Sheldon, are we really going to go with pop psychology.",Man,1.0,10.0,The Loobenfeld Decay
" Excuse me, we just went over this. As the quintessential middle child, your addiction is rooted in your unmet need for attention.",Sheldon,1.0,10.0,The Loobenfeld Decay
" Au contraire. I’m 26 years old, I’m originally from (reads off crib notes) Denton, Texas, but I was a Navy brat so I was brought up on a variety of military bases around the world, as a result I’ve often felt like an outsider, never really fitting in, which is probably the reason for my substance abuse problem.",Man,1.0,10.0,The Loobenfeld Decay
" Oh, God! Sheldon does not have a cousin Leo.",Leonard,1.0,10.0,The Loobenfeld Decay
 That’s never been proven.,Toby,1.0,10.0,The Loobenfeld Decay
 Don’t forget his genetic predisposition towards addiction.,Sheldon,1.0,10.0,The Loobenfeld Decay
" The Philippines. 1992. The Subic Bay Naval Station. A young boy on the cusp of manhood. His only companions mongrel dogs and malarial mosquitos. Desperate and alone he reached out to a man who promised to introduce him to a merciful, loving God, but who instead introduced him to a gin pickled tongue shoved down his adolescent throat. What choice did he have but to drink, shoot and snort his pain away.",Toby,1.0,10.0,The Loobenfeld Decay
 I’m… I’m sorry.,Penny,1.0,10.0,The Loobenfeld Decay
" Damn you, Chaplain Horrigan! ",Toby,1.0,10.0,The Loobenfeld Decay
 Get out.,Leonard,1.0,10.0,The Loobenfeld Decay
" Great, what is it?",Sheldon,1.0,10.0,The Loobenfeld Decay
 I’ve got a solution.,Leonard,1.0,10.0,The Loobenfeld Decay
" You didn’t read the bio, did you? He’s not just a middle child, he’s the quintessential middle child, from a broken home to boot. Psychologically speaking, the attention he gets by rebelling even to the point of self-destruction is more emotionally valuable than the help he would get at rehab.",Sheldon,1.0,10.0,The Loobenfeld Decay
 Then don’t ask me how I’m feeling. ,Toby,1.0,10.0,The Loobenfeld Decay
 No.,Penny,1.0,10.0,The Loobenfeld Decay
" Let me ask you something, Penny. Have you ever woken up in a fleabag motel, covered in your own vomit, next to a transsexual prostitute? ",Toby,1.0,10.0,The Loobenfeld Decay
" Hi Leo, how are you feeling?",Penny,1.0,10.0,The Loobenfeld Decay
" But we did convince him to leave the motel. Come say hello. Leo, this is Penny, our friend and neighbour.",Sheldon,1.0,10.0,The Loobenfeld Decay
" Well, based on what you told me, I’m not surprised. ",Penny,1.0,10.0,The Loobenfeld Decay
" Unfortunately, we weren’t able to convince him to go to rehab. ",Sheldon,1.0,10.0,The Loobenfeld Decay
" Leo, you are a very sweet, really funny guy. You’re gonna do okay. ",Penny,1.0,10.0,The Loobenfeld Decay
" This is amazing. Just sitting on a couch, watching TV with a woman. Not being drunk, or high, or… or… wondering if you’re a dude down there.",Toby,1.0,10.0,The Loobenfeld Decay
 The apartment. Penny is on the sofa with Toby. They are watching TV.,Scene,1.0,10.0,The Loobenfeld Decay
 I cannot work like this! ,Toby,1.0,10.0,The Loobenfeld Decay
 Your parents made the right decision. ,Sheldon,1.0,10.0,The Loobenfeld Decay
